ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_fd v_fs c_fg v_d1 
14.1747 3.97853 694.213 0 0 0 
15.4635 4.01719 755.991 1.90173 0 0 
16.6149 4.12656 813.986 1.90173 0 0 
17.8978 4.21911 903.608 11.3083 0 0 
18.9118 4.21202 986.891 127.98 0 0 
19.7372 4.30572 995.343 111.82 0 0 
2.81175 4.81868 498.041 0 0 0 
4.04466 4.82843 511.309 0 0 0 
5.43021 4.83995 508.999 0 0 0 
6.60461 4.91913 523.264 0 0 0 
7.9587 4.94717 526.485 0 0 0 
9.26188 4.81387 558.684 9.21847 0 0 
10.5332 4.98407 560.05 0 0 0 
11.8002 5.0613 578.005 2.27671 0 0 
13.0534 5.14481 602.497 0 0 0 
14.3003 5.19598 643.945 0 0 0 
15.6868 5.23939 709.672 2.63273 0 0 
16.8122 5.34753 777.915 5.85762 0 0 
17.9212 5.45694 864.964 5.08258 0 0 
19.0777 5.58178 961.345 2235.25 112.013 0 
19.6688 5.57769 1023.75 2235.25 112.013 0 
2.79789 6.13954 480.623 2.44451 0 0 
4.13985 6.02548 487.612 0 0 0 
5.39683 6.09017 492.602 0 0 0 
6.61573 6.1174 505.803 1.85836 0 0 
7.9678 6.17763 501.656 0 0 0 
9.25937 6.10888 520.12 0 0 0 
10.6177 6.2607 510.964 4.17542 0 0 
11.8808 6.2007 541.387 2.27671 0 0 
13.1731 6.33408 550.12 0 0 0 
14.3728 6.38004 588.171 4.65484 0 0 
15.6763 6.47982 629.085 2.61149 0 0 
16.8463 6.51354 713.41 2.02725 0 0 
17.9935 6.61321 820.469 3.88494 0 0 
19.1905 6.81848 890.548 5112.2 716.91 0 
19.7132 6.86716 1051.46 5110.66 716.91 0 
2.78884 7.27607 477.901 4.60276 0 0 
4.0495 7.31484 483.228 0 0 0 
5.41522 7.29581 477.902 0 0 0 
6.72521 7.27071 481.467 1.85836 0 0 
8.0254 7.38646 477.456 1.84676 0 0 
9.34347 7.42233 477.513 3.31832 0 0 
10.5598 7.3529 499.989 4.17542 0 0 
11.85 7.4274 504.478 3.78384 0 0 
13.2424 7.54199 495.81 0 0 0 
14.5079 7.45663 535.98 4.65484 0 0 
15.7227 7.61014 558.283 10.8324 0 0 
16.9991 7.70889 612.634 7.57539 0 0 
18.2516 7.79136 745.788 16.6134 0 0 
19.2506 7.92474 1073.94 10432.6 334.157 0 
19.682 8.1063 906.128 10421.1 334.157 0 
2.77363 8.42249 475.993 2.15825 0 0 
4.08822 8.50404 472.44 0 0 0 
5.35 8.4959 478.572 0 0 0 
6.76296 8.60989 460.6 5.32444 0 0 
8.0161 8.54542 469.788 4.7838 0 0 
9.30557 8.53379 472.909 3.31832 0 0 
10.7015 8.57453 460.69 2.44059 0 0 
11.8373 8.52894 487.069 6.22443 0 0 
13.2696 8.71339 463.119 4.18439 0 0 
14.4392 8.65951 489.564 5.05726 0 0 
15.8198 8.64514 494.957 10.8363 0 0 
17.1623 8.74216 509.773 13.7991 0 0 
18.3293 8.87808 570.482 71.2181 0 0 
19.2347 9.02798 1522.31 1370.78 0 0 
19.8196 9.27581 855.69 4519.37 7326.57 0 
2.85859 9.7393 459.6 0 0 0 
4.13902 9.86086 462.763 3.01647 0 0 
5.3806 9.68657 470.812 0 0 0 
6.7828 9.68399 456.512 5.32444 0 0 
8.05723 9.66655 460.215 2.93704 0 0 
9.29293 9.79652 469.013 2.74689 0 0 
10.6636 9.81395 459.179 2.41743 0 0 
11.871 9.7924 472.08 0 0 0 
13.1847 9.80364 470.275 7.03702 0 0 
14.4617 9.73768 473.338 5.05726 0 0 
15.7905 9.77591 469.338 6.05206 0 0 
17.0624 9.79926 473.464 16.5403 0 0 
18.3079 9.81617 481.195 47.5804 0 0 
19.7141 9.82753 612.882 5857.54 4327.51 1 
20.9511 9.78531 472.587 1.90242 0 0 
2.8484 11.006 461.716 0 0 0 
4.09341 10.9797 469.42 3.01647 0 0 
5.44861 10.9621 461.578 0 0 0 
6.79549 11.0288 456.609 0 0 0 
8.00158 10.9737 468.784 0 0 0 
9.26747 10.9235 472.942 2.74689 0 0 
10.6224 10.9507 466.396 4.23352 0 0 
11.8925 11.0315 474.438 2.2982 0 0 
13.2661 10.9249 461.789 2.85264 0 0 
14.5079 10.9866 475.796 4.27927 0 0 
15.7735 10.8851 478.856 5.76046 0 0 
17.1377 10.8179 475.152 10.3166 0 0 
18.3584 10.7897 514.066 70.9352 0 0 
19.2988 10.6679 1348.37 698.268 0 0 
19.9467 10.3588 733.209 3042.09 4804.3 0 
2.80307 12.2988 475.13 0 0 0 
4.07649 12.2215 476.92 0 0 0 
5.28224 12.2297 491.303 2.3087 0 0 
6.61373 12.1847 486.78 0 0 0 
7.98612 12.165 478.434 0 0 0 
9.32532 12.1645 476.544 2.00621 0 0 
10.601 12.1108 480.464 1.81609 0 0 
11.8733 12.1728 495.892 4.8287 0 0 
13.1491 12.1233 504.774 2.0995 0 0 
14.4901 12.0782 513.417 6.57059 0 0 
15.7944 12.0255 537.212 9.23604 0 0 
16.9522 11.9735 596.014 5.71527 0 0 
18.3495 11.7348 684.472 61.2753 0 0 
19.2554 11.5486 1245.38 8024.32 402.39 0 
19.7141 11.3767 858.867 8057.81 402.39 0 
2.81213 13.52 483.211 2.12787 0 0 
4.11266 13.4808 484.055 0 0 0 
5.36075 13.3681 486.546 2.3087 0 0 
6.65128 13.4435 497.473 2.72891 0 0 
7.97658 13.3919 496.465 0 0 0 
9.22344 13.3123 503.05 2.00621 0 0 
10.5865 13.288 503.707 0 0 0 
11.8341 13.306 526.402 2.5305 0 0 
13.1579 13.272 542.616 2.0995 0 0 
14.4702 13.2198 569.727 4.19726 0 0 
15.7003 13.0997 606.188 7.43225 0 0 
16.8849 13.0712 688.326 11.7554 0 0 
18.0386 12.8989 783.455 0 0 0 
19.2466 12.695 800.372 7937.08 447.724 0 
19.6988 12.5069 1072.2 7944.26 447.724 0 
2.78987 14.6674 492.039 2.12787 0 0 
4.10217 14.7361 501.822 3.32124 0 0 
5.41752 14.6609 500.29 0 0 0 
6.58008 14.569 514.704 2.72891 0 0 
7.93754 14.6353 525.124 2.20255 0 0 
9.28875 14.5952 529.601 0 0 0 
10.5917 14.5175 537.7 0 0 0 
11.8082 14.4751 562.093 0 0 0 
13.0857 14.4836 598.451 2.03293 0 0 
14.4374 14.3758 627.17 1.90594 0 0 
15.6402 14.2373 669.84 2.3656 0 0 
16.8669 14.114 741.922 9.98095 0 0 
18.0146 14.0613 853.334 7.90528 0 0 
19.1143 13.973 935.183 3508.37 1962.94 0 
19.6685 13.9414 1039.97 3504.66 1962.94 0 
2.78189 15.9563 512.23 0 0 0 
4.13812 15.8476 503.707 3.32124 0 0 
5.35218 15.895 526.84 0 0 0 
6.56079 15.8974 547.594 0 0 0 
7.93196 15.7802 541.27 2.20255 0 0 
9.25528 15.9033 575.225 3.65497 0 0 
10.4268 15.8312 596.838 7.57729 0 0 
11.7086 15.6947 608.177 0 0 0 
13.0203 15.6331 637.449 2.03293 0 0 
14.2617 15.6089 687.155 0 0 0 
15.5766 15.551 749.416 0 0 0 
16.8176 15.458 824.392 4.8199 0 0 
17.8688 15.2006 867.895 9.52256 0 0 
18.9994 15.1528 968.388 330.235 0 0 
19.7419 15.2099 996.835 327.634 0 0 
2.83415 17.2368 529.299 0 0 0 
4.07655 17.1607 536.839 0 0 0 
5.32916 17.1437 551.756 0 0 0 
6.63952 17.0604 555.461 0 0 0 
7.89107 17.1178 585.035 4.621 0 0 
9.12777 17.0003 595.967 3.65497 0 0 
10.4539 16.8769 604.097 7.57729 0 0 
11.7537 16.8745 637.822 1.90395 0 0 
12.9101 16.8587 681.248 1.90395 0 0 
14.142 16.7868 722.154 0 0 0 
15.4758 16.7677 789.172 2.0818 0 0 
16.617 16.6311 838.148 2.0818 0 0 
17.7765 16.5634 910.309 0 0 0 
19.019 16.4632 991.214 538.613 0 0 
19.7237 16.4443 991.37 538.613 0 0 
2.70882 18.4066 550.231 0 0 0 
4.0701 18.3578 552.122 0 0 0 
5.30277 18.3924 577.258 0 0 0 
6.55542 18.3464 592.237 0 0 0 
7.93119 18.2027 589.517 4.621 0 0 
9.1429 18.1914 617.15 0 0 0 
10.4326 18.2344 656.274 0 0 0 
11.6711 18.1108 675.186 0 0 0 
12.8922 18.0363 708.145 0 0 0 
14.1101 18.0858 769.657 0 0 0 
15.3737 17.984 815.302 0 0 0 
16.5734 17.9002 869.711 0 0 0 
17.7309 17.8058 925.326 2.64624 0 0 
18.861 17.7951 992.814 56.7868 0 0 
19.7497 17.8051 976.657 54.1406 0 0 
